width	height	arkid
250.0	240.0	m3e783d9c0-36d7-4a53-94b6-d6e16bdf7dc0
250.0	241.0	m318d465dd-aeb7-4c5f-b825-f42c5715a8f4
250.0	248.0	m3d0d90118-5e80-4e08-ac37-df0ab59f4275
250.0	250.0	m370e1e1a0-13fb-4560-92df-d311520fb06b
250.0	241.0	m30a70c65a-ab32-4456-92ec-6653c7900247
250.0	249.0	m30dbaa54d-019d-43c9-a0cc-37f7b387cd25
250.0	243.0	m32b744eca-8a20-4f50-a70e-fef1f9ffaa52
250.0	244.0	m31432a832-443c-4ca2-9af1-e92dcd5b8497
250.0	244.0	m3d7037c95-8c52-4003-a797-762458123b18
250.0	240.0	m37124b167-a20b-4075-b551-999ffa31d716
250.0	249.0	m3c1266f95-bdc3-4437-b9f7-0fc38849890b
250.0	249.0	m3a4e36488-d51e-46c8-b587-e96eda3d5488
250.0	250.0	m3d7c7de67-e093-4d1c-b7db-77f9e7458c63
250.0	241.0	m37ff2db07-b23e-466f-b985-a1fded39d95c
250.0	241.0	m3c2da5e36-7d27-40f0-b019-bf0667de373e
250.0	249.0	m3c82352dc-c818-498a-b62a-18bb8bbd983a
250.0	241.0	m3b259a59b-8d85-43b0-a02d-0ce3dd6d8efe
250.0	242.0	m367af6288-5a60-43ce-ad04-38c3bb2ac1a1
250.0	248.0	m33e8c0597-809c-4be7-abb9-478c4fb22163
250.0	240.0	m3f6b59717-9698-4532-a4df-9afc8fc4ec97
250.0	243.0	m32d0b4b5b-cfd8-40d5-8f14-7374b8d9b50d
250.0	249.0	m336ee807a-f330-425a-9b6c-d86aa974aa54
250.0	248.0	m324a25d80-723a-4915-9f63-adcf04c27f26
250.0	244.0	m388ceabf2-7964-49c3-8699-36d402e94f63
250.0	248.0	m3c052862d-a7f7-4c41-b94e-7550894f2087
250.0	244.0	m34ead9bd4-a745-4bfb-bf2d-02656d076361
250.0	243.0	m3bb4c8bf7-7ddf-467c-9e96-8f2206d4e102
250.0	247.0	m365eb140f-5844-43a4-9d88-8a1ecdad9b6d
250.0	244.0	m3c108f4da-32b7-4245-8e6e-ad2e8118cb8b
250.0	248.0	m3516a4496-7168-45ac-b7bc-418008e1b941
250.0	249.0	m33049328a-b900-4977-8c76-dc028bfb6d3c
250.0	249.0	m3e0df27c7-05f7-44fb-a3d9-5c8da0e8a097
250.0	246.0	m3afbba88a-32aa-4233-b732-254a84fd83dc
250.0	243.0	m3ca707955-0247-4f1e-ac31-b3451f4ec588
250.0	246.0	m33cd59294-cf4f-41ed-9adb-3e0ea0980e94
250.0	245.0	m39ccb5471-b524-4b25-9432-dc91c3e38541
250.0	249.0	m38a03fce4-cb15-4074-baab-3fd7163fc9b1
250.0	248.0	m3b809e543-9089-461c-85da-cb92c68be9b7
250.0	244.0	m31e120fd5-01a8-49fe-9291-9ebfa0b32655
250.0	248.0	m3bdf28437-96f0-416e-b8b3-c59bfc250087
250.0	245.0	m38bcd9931-07c9-4d5d-8201-69fc17cc25ef
250.0	245.0	m31201b253-a4db-4bb4-8431-3476a9ef22c3
250.0	244.0	m3c63e41f5-1070-46ff-9f64-7079183abad0
250.0	240.0	m312a305dd-01db-4055-ae6e-18e8505096da
250.0	246.0	m3a3390ec5-c46b-4680-afbb-78135c4d2c36
250.0	240.0	m38b6c19dc-f01c-4cf6-b34c-fc1d056e04df
250.0	247.0	m3cf03d8ce-cf64-4759-995a-1d0192dd42a8
250.0	247.0	m351908d14-a3af-424e-9c20-7891939286be
250.0	244.0	m3845b16f2-449d-4234-8432-f5f4c62daf27
250.0	242.0	m309013d39-7505-468c-912f-bf0ce51d2e00
250.0	242.0	m3b6efadf8-e423-4fca-9572-4eabf6ec7877
250.0	240.0	m324956022-28ee-4b5f-8ef9-82a1a4fb1ac7
250.0	246.0	m34d1b492c-a6e7-4674-b96f-42186261880b
250.0	165.0	m345165556-b8b2-4ddf-a8a4-31beabd2066b
250.0	244.0	m315f01d79-3d84-49d1-8f6e-c694ca4ec14a
250.0	249.0	m36478f2b2-a82c-4e58-991a-5d2daa3a15d9
250.0	246.0	m333092e1e-7d68-4f2c-9eb7-b9eb4546ac2b
250.0	246.0	m38eb63869-5702-4cab-9b2d-33bbaeca47ba
250.0	245.0	m38a1e004e-e89c-45aa-a6f8-90655ec08bff
250.0	239.0	m32ae16bc0-fb4f-49ef-b277-2f219e4ae47d
250.0	249.0	m35136a3b9-b345-4fda-8a1a-eb9cba75e6d4
250.0	243.0	m34ea55965-3459-4b99-8492-b623bbaf4620
250.0	248.0	m3a9685590-cd7f-45a9-b839-adeab91d3747
250.0	246.0	m3821e4efe-e8d9-4919-ad94-bcbf79301e97
250.0	243.0	m35ad1d9b3-1245-4e89-ba4d-8b475780a678
250.0	241.0	m37c5016d2-e959-4147-8433-61aac4b393a8
250.0	239.0	m3761d3ea2-a800-431c-9773-6e408a027179
250.0	242.0	m3416c9c67-628c-49c7-89ef-3d8570196446
250.0	240.0	m32fed2a8e-fb79-4dbd-b2eb-c3d3324cfb51
250.0	244.0	m393a30795-f1c1-44d4-a1b0-d18993f28905
250.0	245.0	m3491899e6-3987-417c-92b7-792197ad556d
250.0	242.0	m3b42d5f88-3a06-4c92-884f-d82bf9e488ad
250.0	241.0	m3fd67b65e-3c8a-4901-a284-555ba5f9f751
250.0	248.0	m3a9d3dfa5-5483-4e89-a1bc-b6c1d33cd08a
250.0	243.0	m309460d02-66be-45fd-8c75-6cab7635102f
247.0	250.0	m39e514798-19d6-41ce-a7bd-0b90de2a3fba
250.0	238.0	m3a44f8a23-02b0-4351-879c-54c5c5e4d2bc
250.0	240.0	m3e3c05444-4c86-4e78-bf1e-8373f250ccab
250.0	247.0	m340816efa-921d-459d-ac95-374fb49877df
250.0	247.0	m3271ddf1a-10fa-471c-a761-a34825afc4e5
250.0	241.0	m3b6b1ab95-5cdd-4755-8d63-63746fe0124f
250.0	244.0	m31cf8224c-ffb2-4c5d-8ad0-83d7844af447
250.0	244.0	m3acb451f9-eb58-4127-b30f-fcb978ceaf7f
250.0	243.0	m38b321ac1-aef5-49c0-9b0a-cb10bccc43bd
250.0	247.0	m365d6ec19-8ce7-4fa9-a240-3e2e6839b7eb
250.0	159.0	m3c7092589-087e-45dd-9cdd-543f93b010ca
250.0	247.0	m35759f0ed-fb23-434e-8044-59c8ca143177
250.0	244.0	m39db19c9a-4705-4913-b736-6368cad1a2fc
250.0	239.0	m35a6d58b5-f5e6-439e-99c9-92636f2218c7
250.0	248.0	m36dca10f5-2a98-4e37-8701-ed2a2a339d76
250.0	163.0	m31900c4a1-71bb-4389-8784-922bd8be46ff
250.0	246.0	m3950fe7c5-bd63-4322-9ae7-caf13034e34b
250.0	245.0	m33973b1e5-57b2-4ac1-b946-f808c1c6d66d
250.0	249.0	m39d572429-b4a4-4833-845c-204c1e8cd587
250.0	246.0	m3adc0660f-7566-4fbd-82a2-8995a32974ac
249.0	250.0	m346299c2c-2260-4a41-ae47-5d7d42acc9c8
250.0	249.0	m3d6b2c5e2-b75d-4e61-a0cb-2f7865f6758c
250.0	243.0	m34c5f4be5-a1cf-4671-86ce-76b338ec778d
250.0	249.0	m329614752-73f6-4f64-9fb9-c189b9fd8b2f
250.0	247.0	m3cb50042c-517a-4b8e-a8fc-bdee60a82529
250.0	246.0	m300c7aa74-a708-47d5-88fa-9a90daf2e3c7
250.0	246.0	m377c4188d-8dd6-4443-ac07-617336a11e43
250.0	245.0	m3e1ec8c7c-bc8a-49c6-910c-6fb2eb544161
250.0	244.0	m3e5bf3107-d64f-42bd-829e-fb1b4fa49b2f
250.0	248.0	m325a9ef1a-eb63-47ad-82ed-851ed31d0e8e
250.0	248.0	m399cd09da-13e5-4c55-81e8-47ccccf227f8
250.0	159.0	m30522c1c5-cd24-4d7c-b522-2972b1474473
250.0	164.0	m32462679b-b0d7-4f3d-92a8-a9f2d4577c5d
250.0	250.0	m374518021-0252-4fed-999f-afd9c906c3eb
250.0	241.0	m3b1303fcf-8ee4-475e-9cf9-db2c0b9f2074
250.0	248.0	m34cde254c-f825-4e89-a52a-181d1c090a76
250.0	242.0	m3aab8d00c-98c8-4f7c-8d94-b65e1e9a80a5
250.0	247.0	m34bd7eb0f-12e8-4c63-910a-b8cc76d595df
250.0	247.0	m30f506624-ec7c-4728-85c0-bca6d0de79a6
250.0	239.0	m3c33ae52c-6920-4fce-a1c5-fc3f8815225a
248.0	250.0	m389be083c-d0cc-4451-8664-102e5a69b6a1
250.0	247.0	m33ce4e327-b67a-4d6f-9dd5-7299dd3f5792
250.0	240.0	m353671cd1-5f0d-4fca-9c28-d82a2c111454
248.0	250.0	m3d85e3d2c-9471-4ba9-bbbd-0018c5e7ea69
250.0	241.0	m36aa9ea1e-01aa-4361-a056-1b8c55bcfff4
250.0	242.0	m31c4a24e2-79b2-4ec0-bd54-3ce339d9c408
250.0	245.0	m3c7068b4f-c6a0-4b22-aebe-3ba66aa6a01e
250.0	248.0	m3ff37df72-c1c6-4889-b085-b9d73e640872
250.0	241.0	m3e8db6785-80b4-4d47-b1bb-b9409437f5ca
250.0	242.0	m35b9793d6-551d-4cd6-aac9-971f9656cc99
248.0	250.0	m3edb734a8-5e35-4f64-acaf-2f56c41282dc
250.0	246.0	m3c308569f-e99d-4fe8-a176-d707d2b4caab
250.0	242.0	m372668b3d-6f04-45ee-a6d0-5d2e4bae6ec3
250.0	243.0	m3c8118772-71ee-43ec-967b-5034ebedcf01
250.0	240.0	m3f0d10490-20fb-41fc-9a61-d10640155dd4
250.0	246.0	m3e3b7fa8b-17a7-4f9c-a1b2-3d3e8e05bd78
250.0	250.0	m3192231e2-264c-431e-812c-037d4cd6e5ee
250.0	241.0	m391a0ff91-87ce-4b9a-95b0-4aad73c1b70c
250.0	246.0	m34f85df64-ed0e-4e68-919f-85d060bf1aa5
250.0	241.0	m3a7b14c52-752d-49ad-904c-ed06f1f41886
250.0	241.0	m351c7ccad-39b7-41ae-9847-fd2607d99c9f
250.0	243.0	m3d742919d-a6f4-468d-be9c-222c81030a9a
250.0	241.0	m31200865b-a087-42a8-94e5-777b1e9f17a4
250.0	244.0	m3043f54cb-b351-4c7e-8d3a-25f9cd548dff
250.0	240.0	m347b7bf06-edd2-48b0-9b81-8fa7fa631ecd
250.0	244.0	m32f84a278-75b8-4feb-8d86-8d8711ef12c6
250.0	239.0	m398b24582-fd69-43be-a8cc-f1a9339f3649
250.0	245.0	m38a9406b0-11e5-4e6e-a9bd-8fca1f5fd598
250.0	247.0	m375d3159f-1d04-477b-a83f-101e7103a8f0
250.0	247.0	m3e2b55b18-4a5b-4f65-a725-26591cb45f39
250.0	246.0	m37422ac4d-c64c-40a3-a9c8-8665974d6322
250.0	244.0	m3f497ac1e-a458-4fde-9c55-bd1eb14374f7
250.0	248.0	m31ba12421-069d-48c7-b77c-4d9999f540b5
250.0	247.0	m33d9a23df-2240-4060-9e7c-b0dd4ecbbbea
250.0	245.0	m3b4fff27a-d71d-493d-a3a1-1a246cd4338d
250.0	241.0	m3bf9a4c2c-94da-409d-8589-35f3eed5ecd1
250.0	246.0	m331c2616d-0f32-426f-bc97-efd9e04c074a
250.0	243.0	m3281938be-515d-4a16-bdd4-3c7e8c2d70be
250.0	241.0	m358e01d53-b6c4-4b31-80a5-d88077a9b5f9
250.0	245.0	m3639cc4d0-abe0-4c64-8cf5-52056a8dd458
250.0	244.0	m3fd5c5a36-d6e6-4949-a7ce-8ebe4d5b26f9
250.0	247.0	m360d84edb-8968-47d4-8a7b-7c5078531f91
250.0	244.0	m3b2311d27-4112-49ea-9b84-b9f696ad6937
250.0	240.0	m3d92567bb-1f16-47fa-b3e1-b9d33627850e
250.0	247.0	m300678c5f-6c0e-42ab-b1b2-f7eb8ece4ad2
250.0	239.0	m339f4e620-16b8-4084-a39a-9396cf433151
250.0	245.0	m3c2f48727-23ed-494c-8727-dd74a8879ced
248.0	250.0	m3b499f485-8b4f-4ecb-9f1d-a8870dfad2e8
250.0	249.0	m305b9f53d-6dab-494a-99c4-3a95acd9c133
250.0	249.0	m3c9dce5fa-4501-4ce6-87b9-8c3314fb5033
250.0	243.0	m32ed418ff-2673-44a1-8cf0-7f7b94ecfe1d
250.0	249.0	m3e3e33fa0-21d7-46e9-a30f-090a80ecc1cb
250.0	242.0	m3e1416ffd-53e9-405f-8358-f60375ff61ab
250.0	247.0	m349b982a7-ef6c-4a42-8602-4e89c149f416
250.0	245.0	m3466af5ad-966f-4d09-80d0-df83d925f319
250.0	248.0	m349671967-61cb-48bc-89c7-60796ad92788
250.0	244.0	m3e6e0a747-3fd8-4079-9fce-540e6b50d25f
250.0	239.0	m3e5b40ab1-ac99-4bb3-b7b9-99b6f51ed736
250.0	246.0	m309758e13-5f1b-402b-a8d0-86a9d9b2b374
250.0	248.0	m353354bc5-6f59-4a64-aeaf-fe07881c4f7b
250.0	238.0	m3e4ce2c88-d087-416f-8d73-3a4d0fed716b
250.0	247.0	m3b181f3c5-e00f-4a8b-aee8-219e07dd0681
250.0	241.0	m38072c518-66ba-472e-b8a1-df327c38d24a
250.0	248.0	m372ac7789-d7fc-4739-8235-9af02f6ab9d5
250.0	247.0	m3df4df855-9fc6-49f1-9905-d0197d3b27fa
250.0	247.0	m3c508a9a6-9df5-4b62-8b97-ca0cbd654f36
250.0	242.0	m3def7d30a-9e05-4667-ae58-3d87c7e6d9a5
250.0	248.0	m35b62844d-f639-47a9-bde6-698dc8bf79bd
250.0	248.0	m3e7a56f1c-35fa-4ac8-8164-2c891761dc0e
250.0	246.0	m34d616b08-0779-4aaa-a479-af35794ffba4
250.0	244.0	m310f7b494-49ab-406d-a0f2-f51ca928ed55
250.0	250.0	m374337e25-3c4b-42ed-b4be-e78b45b0d231
250.0	245.0	m30004e92a-5368-44af-83ac-669457adb47e
250.0	239.0	m3b9866ad4-9ce2-4ed6-951d-45c31a3a8636
250.0	246.0	m331dafaf4-6c25-445f-bfd7-840fe622cf02
250.0	238.0	m3f4953b27-dcec-44bf-9970-5821e5e04384
250.0	247.0	m390a2ea46-66c8-4fd9-bdbd-18e8a8688b10
250.0	248.0	m38cabbfc7-fa1f-40cd-b112-ffbeb542f0b7
250.0	250.0	m3ae0f319a-c819-44db-90e4-94c16d7ada58
250.0	246.0	m38287642d-b33b-4bc7-8ede-a09dba4541b1
250.0	244.0	m38360d3b2-799f-4996-90e3-75a2d5893d1d
250.0	241.0	m389d754a2-71b1-41c4-b686-b0cebfa88ca7
250.0	246.0	m3e9d3f752-859f-459d-b4e6-4c9ed7ae8dad
250.0	246.0	m3566f37be-99e4-41d5-8e46-99c71216704b
250.0	242.0	m3ecc8a703-1b3b-41c5-8e3e-baeabc48b8fc
250.0	247.0	m3e0ac0319-8e5f-46b7-8b67-6ca452d6ae07
250.0	241.0	m3dc0a39d2-d99f-4b65-bbbe-5d39b27c10de
250.0	246.0	m33913302d-b299-4ab9-972c-064e90cba066
250.0	238.0	m3a2a6ce45-b9f8-40b8-9df8-24fa157636d7
250.0	241.0	m3710233af-644c-4381-be1e-a3cf6620a477
250.0	238.0	m380992f52-2ad9-4353-a9b4-993284735025
250.0	241.0	m3d62c0a5f-af1e-4529-b9bb-76cb2b7fcfbb
250.0	242.0	m35ee9c24f-ee50-4732-9268-61dc3ea9c44e
250.0	241.0	m369a3df99-8e87-43d2-937a-36a8d9b74c32
250.0	248.0	m3dccd13e0-b72e-40c6-abf7-26432f684eb9
250.0	242.0	m323b19e78-a2a0-4176-bd6f-24f0f3e346a9
250.0	248.0	m3497d803f-190e-479e-82ab-7cf36b8b889c
250.0	248.0	m32af89b4c-c0bd-4a8e-ae5e-935cec662731
250.0	248.0	m35e46f7dd-8dea-427f-878c-5b951e11cf77
250.0	249.0	m3ab251724-e26d-4191-9d45-c67272630c81
250.0	247.0	m3a8c2093b-221e-4979-aeac-28f6f89724c1
250.0	243.0	m34ef0d63d-4d1f-4295-9e0a-afeca430b2ac
250.0	243.0	m3fb5deb61-83f5-4e55-9037-8aae0ec7a9c5
250.0	242.0	m3c6a666d7-9a6b-423f-b62a-74279ec5ff0b
250.0	244.0	m3c861ba19-46a6-4a5d-ba76-85da02543191
250.0	250.0	m3b0507968-68a1-4967-aa28-e618b38c3af1
250.0	247.0	m358d8cade-5146-467c-bc32-9499f777086d
250.0	247.0	m3a900bd66-dfa3-42f5-a026-19f4b0a284ef
250.0	249.0	m3790352ce-ec23-4968-9903-682eac1ea423
250.0	247.0	m3e6843ec9-3bec-4c51-afb7-346e4534e977
250.0	163.0	m30c196a7c-43e4-4f17-93bb-c565f0e2fe72
250.0	243.0	m30c753154-54db-4b78-9880-bfb0cc61c85f
250.0	250.0	m39597468f-e890-422f-80b4-5fbe42b242fb
250.0	249.0	m3afd719dc-fdfc-43a8-8127-dfd86bdbef14
250.0	243.0	m392f2dfa6-b663-4b73-8765-edf5592950fc
250.0	246.0	m3fbe5207f-33c3-4c99-a258-1291aa287aa4
250.0	245.0	m39d0b4c23-78d8-47be-9181-2246ad77f011
249.0	250.0	m30b5f6062-22d3-4a1a-8cc5-11c4c550eef0
250.0	244.0	m394496083-0d5a-47fa-b718-4bd9bc2f07b6
250.0	241.0	m343b5192d-06c7-4e47-bed7-0bd80c3d1d51
250.0	244.0	m3cdec6dbb-5300-45da-bdfe-3b46563c4f15
250.0	249.0	m383e5b937-d723-4fdb-9397-89df5456aab1
250.0	241.0	m3cea8cbf3-0967-44c0-b9a8-a14f483b75e7
250.0	241.0	m396040f39-038d-471c-b422-af68d8e9405a
250.0	243.0	m37c98c02d-2ffe-4fe0-ae22-c746dce66fae
250.0	164.0	m317d783e9-eaf5-466e-aa0b-19ab627e8fc0
250.0	240.0	m36733d71e-47a9-4a0c-8526-5d3569a4b6a9
250.0	242.0	m36a975450-10ac-41d2-aafb-5457e602c480
250.0	242.0	m320cfd2d5-c329-4e48-9187-e1fd7a9591c5
250.0	169.0	m3df8c3ab2-59f6-4ce1-9e88-3e6cdffce56e
250.0	246.0	m39ed4e440-6ddd-4672-b205-6d5355e49beb
250.0	243.0	m3372558c8-0734-4c7e-8d9a-55d308b4afaf
250.0	248.0	m3a5de1892-8fad-4129-94fb-e9b180c9fac8
250.0	243.0	m305ffe8e8-b3fb-4813-8592-31950321f62b
250.0	249.0	m34c6b3a7a-f107-45bf-98b4-83680ea8ad91
250.0	248.0	m3769e0bdc-4f09-472d-b766-426b08174006
250.0	241.0	m3bf55a57b-988e-407e-8b04-f182839f9140
250.0	246.0	m3f2abda9e-d176-405b-a60d-52def9b6068e
250.0	241.0	m38817d300-080a-49c3-a3c4-ffe34abdb75a
250.0	245.0	m3e7b89621-f914-4fa5-a7ef-06c599590285
250.0	248.0	m37bb2b259-9bd5-451a-ad41-13ed8c4d825a
250.0	248.0	m3ce272fc6-3cef-495e-8429-2c804ae7b5a7
250.0	249.0	m35cacc543-caa0-4900-86c5-2011ecf294df
250.0	238.0	m34c9a679f-9f54-4a45-81a5-befbdaefb0a3
250.0	244.0	m3315e6331-9b4f-4e81-83f0-7d96cd56818c
250.0	240.0	m3cb3b1fc3-1a6e-42d7-b797-0342500eecdf
250.0	243.0	m381921307-de38-4e5f-bb93-5e170aa9ebd9
250.0	248.0	m363628f52-ed94-482c-a47f-53a490ab7935
250.0	245.0	m38df7256c-1722-4d08-b81a-579ff23456f7
250.0	250.0	m35b772d69-439d-4ff6-8f58-4cf7a8b3fab2
250.0	241.0	m306761246-2abd-4711-94b3-52ff362eef52
250.0	246.0	m32ac1b097-8bfc-4ffc-aa04-43ac3054d8ab
250.0	246.0	m317f65559-e240-4eab-89f7-1c9d27885b4e
250.0	244.0	m36e4424fa-942f-4ac4-8d77-5dce4eede06c
250.0	247.0	m39dbbeefd-ba05-4252-a74c-7a76fbad3765
250.0	249.0	m3c5fb2586-7f84-4139-aa3d-c723ed6017f2
250.0	249.0	m35c09d5ee-045b-41bd-97f3-228cd967f91d
250.0	249.0	m32368e19f-ea64-4c32-8a55-509c379bf2d0
250.0	242.0	m37fbad6b1-adab-490f-9d90-fd7c2383a382
250.0	248.0	m380a68b9a-1b38-47eb-ab01-a160f8da9a60
250.0	248.0	m339229d67-77f1-4f47-a623-a9b6f6c9e983
250.0	243.0	m375381be5-944c-442d-9908-f232c31bf02f
249.0	250.0	m35b1e1e7d-24fc-493e-a6c9-8609a60716c3
250.0	238.0	m32b0fb638-f45a-4dbe-b7a6-a62ca23fa81a
250.0	245.0	m3b6e30977-4eba-451e-9ecf-589304e916c8
250.0	244.0	m3fe4d1e71-533f-4baf-a78c-0f553b5e6fa5
250.0	239.0	m334310af5-90d3-4b3f-ac87-84d5aa9ff31e
250.0	238.0	m32c2c0b70-afec-4b74-bae8-1634f1eb62ed
250.0	247.0	m30cab4a94-8ae2-4958-a1c2-0cae62326aae
250.0	249.0	m35de55d1f-c930-4af9-81b7-b73ba89c1c01
250.0	245.0	m3c74fa96c-8bb6-45d3-9d4f-855f2a0ae0b1
250.0	247.0	m38e2dff23-bfc3-47b1-a891-6cabca88464a
250.0	241.0	m32a06407e-9ba4-45b5-bbf1-260350286651
250.0	242.0	m396f5cfab-9bfd-42f8-b268-310a9efa9692
250.0	245.0	m3aa8fb66f-f5ed-4751-9d59-0c622fc7059b
250.0	249.0	m3d5e13fe9-66b5-4746-badf-bc52acc6141d
250.0	246.0	m36e8bea3f-c372-49bb-8acc-ffc44f665d44
250.0	245.0	m36fa508da-75cb-46da-8ebc-4f3a34772c91
250.0	244.0	m3f2811372-fe08-4030-82b6-04edcc4fed53
250.0	250.0	m3b24437dc-7a73-455e-9329-3ca61ece1e3f
250.0	245.0	m37f2b53d3-6ced-483d-ae9e-95941c6bbd41
250.0	245.0	m3904a34fb-ee95-4e0b-aeb2-769452cfae5e
250.0	245.0	m332f975ec-d31d-46a5-8fce-9fbdac7dc1f2
250.0	245.0	m3c1847e7d-70d0-46ea-b6da-0db4f36c32ac
250.0	250.0	m36b552fa1-05a8-4000-9a7a-6588bf801451
250.0	243.0	m37e3f4f98-cdbe-4597-baec-4f83ffd0496a
250.0	248.0	m3cde8a5bf-1c6b-4fdf-860c-b3437144e998
250.0	249.0	m33113a623-621c-40b3-b07b-d83c9ceebdb6
250.0	249.0	m32a371192-f7bd-46c0-8648-65d8ed0f8747
250.0	240.0	m395ad955d-c804-4a33-b195-51a546216c17
250.0	250.0	m33645f19c-71ce-4cec-98dd-6b725f290574
250.0	247.0	m3c4f9f9d7-65ae-45f4-88e5-f84c52d89e62
250.0	239.0	m31b13f877-de72-4feb-abcd-b1c2abbc7aa1
250.0	247.0	m36fadfe48-0c4a-4afc-ab06-94fb20fe40ab
250.0	249.0	m347b06b9c-1b88-44ed-833c-b32be8fa3639
249.0	171.0	m3fb0765db-0963-4cb5-bb04-744fbcac8d3b
250.0	248.0	m357c30d26-5323-44be-9c9b-10c0e0b37b2c
250.0	248.0	m3dc2dee27-826e-432a-929d-369016cbda78
250.0	244.0	m3e306ec6a-892d-433c-b362-8bd31671626b
250.0	239.0	m396b64e72-2c72-4b96-9273-e7bd6eb8f09f
250.0	243.0	m395d1ba95-837a-4c23-92bf-511479bb289e
250.0	241.0	m3505cff78-9475-4b14-bba1-019421a688ee
250.0	247.0	m3f7113682-1fe1-4258-abd6-7590bf6edce9
250.0	243.0	m35a68a5e3-c916-4718-aeba-9ff798c9d97a
250.0	248.0	m339b4cabc-f4af-421b-ad0a-992432464dd4
250.0	249.0	m3f6867abc-13f7-49f9-b72b-04ecbb719684
250.0	248.0	m39c3df525-2d07-4368-a2be-758243ab5768
250.0	246.0	m3509f810e-c003-4d67-bf5b-2aa45efd240d
250.0	243.0	m3a99e0e95-9e36-443f-90f6-1bedfded3155
250.0	238.0	m34e98c9bc-156d-4575-80d5-3f1479c7dc68
250.0	243.0	m3363e4bef-e841-4c6c-9a60-00f29ae04a4b
250.0	243.0	m347ce86c8-7b10-439f-9b94-0b3deda63bcc
250.0	250.0	m35e0c74fd-2596-4557-b2d3-584682d5b83c
250.0	246.0	m39fa82a3d-25cf-4dc3-8a18-5ce9c0b4753b
250.0	245.0	m3f02f3d07-cf41-4dd6-8ea4-224ee009e3d2
250.0	250.0	m339aec6af-2488-4961-b6f8-72181876e99d
250.0	238.0	m36a9d5d8a-8983-4b30-a49f-add7dc7bf47e
250.0	242.0	m3504b10ff-60d0-4b4c-bbbe-21bd4849dd9e
250.0	243.0	m3c2b90aef-a596-4e05-94f0-c416cc2e34d2
250.0	243.0	m3c7ae410d-a401-4cc7-9523-7423d12ec5df
250.0	249.0	m3ed7bb4ca-94c8-4340-9d4a-30dd36907809
250.0	244.0	m3333fa631-a353-46b4-9864-79f5c915a0c3
250.0	240.0	m330b9a218-a8bb-4fa9-9a2a-ff737d7fb8c9
250.0	247.0	m3dc17ed14-fc21-4e6a-b99d-291696aab155
250.0	246.0	m39e29da8e-ba4e-4360-9e56-001f18b62f4c
250.0	238.0	m3521ac5bb-8d5e-49d8-ae31-1f15df162986
250.0	249.0	m345c1ff25-72e8-4e43-b1ed-1e630fae47d6
250.0	249.0	m3a932d876-882a-4d40-b900-791225f9dc6c
250.0	245.0	m3570786ce-f045-4689-970b-08bf95d321e0
250.0	247.0	m30465c082-63e1-442e-be20-4563950d740b
250.0	242.0	m3d3af73ee-7b1a-477b-b853-198fdf20b634
250.0	247.0	m31076e625-6d7a-4d2c-9d8c-aa5ef15e8ef3
250.0	250.0	m3d83459d8-f8fe-4f87-a537-a61fd172808b
250.0	245.0	m318007e91-07a3-4c6d-ba18-35e37eb8fb8a
250.0	246.0	m3bd4c8123-4a90-41f0-bc4b-f5989da65cc9
250.0	240.0	m34af156fa-5782-4f5c-b0a5-433fc4d46151
250.0	248.0	m36247bf53-a78c-4981-8a0d-2ac4623faa7c
250.0	240.0	m3344dc22c-2fc9-4f94-97c6-41ed88edad2b
250.0	245.0	m35799c05f-e462-47b6-ad47-8ba8e4467184
249.0	171.0	m3c80b7db3-9aa1-4f51-9381-32cdd2b59179
250.0	246.0	m352532783-faa4-4d25-8e34-cc0428e41fab
250.0	249.0	m37bf62e03-80ee-44cd-b826-b163c41fda78
250.0	245.0	m34136c336-d257-4623-b95c-a532c272d086
250.0	242.0	m3080f6a60-82fa-493e-954e-8f38ce21af8b
250.0	246.0	m32f1d6cf4-301e-4634-8796-afaf6b80c65f
250.0	245.0	m39e134414-ac70-4745-a649-2263c50ddf0c
250.0	248.0	m374abfce4-b903-4989-ae56-e142637e63d1
250.0	244.0	m32d30cdae-5a05-4d84-8082-4a7dcb58dfb8
250.0	249.0	m3d25f4562-d351-465f-a2cf-3c773ba38f66
250.0	246.0	m3eb00b51f-0de3-481d-b429-f2e5accdb971
250.0	250.0	m3584b9fe0-bef6-40e3-adba-d99a57010d6f
250.0	247.0	m37cf1dce7-bdd5-4a9a-b830-f18fefe9dad0
250.0	246.0	m3d1608f83-3956-4d6c-8e91-c018703af151
250.0	242.0	m3ab89cb20-d010-4647-afdc-bdbf2c2ad359
250.0	240.0	m33200401c-b186-4400-873d-fdc2a039373d
250.0	245.0	m34461be31-95f1-4161-8af2-5c526f0c5750
250.0	250.0	m3494b85dd-1d88-4dec-9ba0-dea523465421
250.0	248.0	m305b9b215-fecd-44f4-8304-2d57265de240
250.0	248.0	m3886ce1fe-2b0b-4381-8be5-e6654e67162c
250.0	245.0	m30b486571-79b3-46fb-b31b-2088e701ceb1
250.0	242.0	m33cf61dbd-1bcc-44aa-a6e5-aae9845bb6eb
250.0	240.0	m326baad36-16c1-45df-8372-418b83312bdc
250.0	243.0	m310057a0c-d98b-4e00-98f6-4ffd45940ff6
250.0	241.0	m3b3e2326d-e1b3-4163-8a53-1f6fc76a2bc0
250.0	245.0	m3405f6498-cc46-4552-8edb-541c323ba076
250.0	248.0	m38adf9d1d-4b1b-402c-a9af-9d7e53520df0
