width	height	arkid
189.0	250.0	m3bd9b1a5f-6f4d-4450-8465-7a5fdd35e6a8
250.0	181.0	m31ad8c011-6178-46bb-a921-dad790076b7c
250.0	239.0	m354c6e134-e592-4405-83a2-2436815f42f7
250.0	236.0	m314d53511-7fe7-48a6-a659-fb85a01f3f75
250.0	211.0	m3e7ee41b3-3f4d-4e2b-a312-771d1df95ef5
231.0	250.0	m39ff816c8-680c-4c4e-a817-ba108113414e
250.0	153.0	m3ad066f35-b59b-4974-8280-ecdf79f823c4
250.0	195.0	m3ab2f14a4-1b75-42b7-90c6-c0c54849e993
249.0	217.0	m35429b592-12ec-40ef-b84a-a0ef6c646a8f
231.0	250.0	m38a2380ae-3ed7-4f72-b488-22d7d4464236
250.0	220.0	m302e13488-4196-4fb4-8213-4d265a97fe78
249.0	158.0	m3d278c99a-1396-484a-b19f-83313049a307
250.0	168.0	m37bbb38b0-364b-4bad-b970-4c1a2ebca70b
250.0	224.0	m38454a3f4-0320-4416-92a4-566d2f2d5216
250.0	243.0	m3723b7113-ab54-44ca-a39b-a9c8bd15b56c
250.0	193.0	m3f898fd9e-0cd1-4dc4-a679-d44da02e4b19
250.0	193.0	m3852400fa-a4e1-4867-a255-4cf5de07d377
214.0	250.0	m382fc37a3-8635-43bd-8fcd-a0699246e49c
250.0	236.0	m35e14a8b3-ae49-4a50-b339-75a2c3827b96
244.0	250.0	m389474c20-b2fe-44f1-b186-c40bc3f01ea8
210.0	250.0	m306eb95d6-0ab9-417b-bd32-89788226575d
250.0	216.0	m3d16bfcec-153a-4b4f-91b0-41675db71396
238.0	250.0	m3c0d7d3c7-02cd-40f7-883a-d8becd4ada76
220.0	250.0	m36e88b2c6-b5dc-48a2-bd4b-0140746efafe
219.0	250.0	m307c6762a-3d2c-49ca-86ed-11063cafd211
250.0	224.0	m3b959fc4d-1517-4ecd-bf8d-4b469df509e7
250.0	189.0	m328cb1bbf-cd58-4750-96e1-39b819257e25
237.0	250.0	m3f7983a89-be4c-4a23-93cb-e40799b30324
248.0	250.0	m342ca635e-9e2f-4113-ba54-a45b3a6c71f1
184.0	249.0	m36fb39237-0050-4ff9-b913-0184661e5d5a
250.0	158.0	m32ce116ed-f55d-4502-887e-324f21399653
219.0	250.0	m3bd049a67-2501-4096-89e4-3cf2e2562224
190.0	250.0	m3926d1be7-ccbf-4a20-bc3b-43cb7f7fd2fb
232.0	250.0	m3c0204130-818b-44ea-a41a-900dacb29c60
250.0	190.0	m340d4768a-6b05-4ba9-9ce0-03cc19016ab6
250.0	217.0	m3023b6443-344e-49fe-831b-a633e4d8360c
216.0	250.0	m37c327150-2a57-4ee0-a66a-955d22b8da18
250.0	244.0	m369669178-662f-49e4-90c2-13ac88b76a17
250.0	153.0	m392164044-8a1c-4b1c-86c4-93431ea3ec28
250.0	198.0	m308355570-a7cc-4e00-9f5c-e4bbd08cc146
250.0	157.0	m34b4e9dea-d41a-4f1a-aeee-d551b792b0a9
250.0	210.0	m3226f0e96-86a3-4ff6-b0f9-1e6d16565fcf
250.0	212.0	m369f30c61-7d51-4643-930c-3c27d901288e
250.0	173.0	m3d87a3df4-40a3-4a48-8c5b-9cb23b2b47cb
250.0	155.0	m3264fbd01-5b1a-4466-b4a1-71db773673ec
250.0	156.0	m3c2e0a394-6845-41c2-acf8-f777d8304103
250.0	214.0	m3259298a6-235d-4b4c-8411-e6e4f250d1b8
250.0	195.0	m354da6b22-b8b3-4d60-9a9b-170d16f74bc9
250.0	180.0	m3e02314ad-e4c9-4f56-bcac-7e4f60e4257d
250.0	236.0	m34c0bac46-3791-474e-b85b-3dbcefc68c01
250.0	166.0	m3cc45dcbf-d4ec-4ec1-8c28-24d41032baae
229.0	250.0	m3c46b3800-9ebb-40c3-bc5c-0ee5c3b107d7
250.0	199.0	m3212ce231-3d57-4ab0-8229-69a6a0aa5fa9
250.0	196.0	m393aaec2d-2aaf-4efb-a7e0-2750acc736b5
250.0	197.0	m328fe091c-2652-4ec5-a955-d5223a699be4
249.0	201.0	m33b5d802b-215f-437d-b44f-718395e9b7ad
250.0	201.0	m390b5a88e-6c51-4b48-aff6-2ccfdb12e4e4
250.0	220.0	m31b94e81d-ca98-4792-a7d9-5ec98f477670
250.0	201.0	m3def86a42-4b19-4ef7-8617-9af4233920a3
250.0	211.0	m37738ba11-767a-42f9-8dd4-f0a037dbc0c4
250.0	201.0	m313587fd6-0ba7-4dfd-b7c1-09f22b339402
250.0	228.0	m3dc010531-5b46-40a5-9a2f-33c64ec66e09
250.0	197.0	m3349bfc4e-d56d-493f-bc8b-011dcf9f6a81
250.0	194.0	m32eecbbaa-bc7c-4f71-acff-f5ded2ee59a0
175.0	250.0	m3ffaa6e1b-13c9-4019-b89a-bc1e42aa4cd1
250.0	215.0	m3dde6bc9a-aab2-4b4e-aadf-091e29af1711
250.0	217.0	m3d9190795-7a7c-479c-9450-e22dd2980b9b
250.0	226.0	m33e8ff0eb-a155-4ab5-9bf4-a7a131aefefa
250.0	201.0	m3d788f6a4-b4be-43ab-b982-aab0ea523616
250.0	221.0	m3cb9be3e5-3a7c-4626-9fe5-38037e094ec2
250.0	152.0	m34027e7fa-aabb-499d-85d7-4f32531603bd
249.0	149.0	m35157d457-3abb-4897-953b-fec9d8728497
250.0	185.0	m380555a98-d967-4599-b969-c5c745d27ee6
250.0	205.0	m3a0d39ff4-1d0c-48b5-9469-b40e1084a533
250.0	196.0	m365634125-360a-4ddf-a675-662a5e22aeaa
173.0	250.0	m3e9281af1-ef33-486c-afe9-b3d9936e41bd
172.0	250.0	m390f9489f-4c4f-43fb-8f67-95b65ae50f21
250.0	193.0	m3027b3c2d-a6bf-4f92-935d-361f445a904b
204.0	250.0	m301b60e9f-9ee5-42eb-b5f6-7972847a5781
250.0	178.0	m3032c2043-5045-4d53-8aa9-f780f8b7012e
250.0	249.0	m3673d0c7f-d727-4b24-929e-d42eee21311a
250.0	197.0	m3435e2bbf-90a8-43c4-9129-3e7e6e68a01e
250.0	224.0	m3e1a2f45f-cc78-4a20-93b0-0ccc24a61b01
243.0	250.0	m3a1033784-48ab-47b6-ae1e-d9870707f6a0
250.0	249.0	m3b67f28ec-600b-4e95-ba3f-df01a5f67e03
250.0	217.0	m3eb7fe321-6394-4b46-bc0c-723be9fa59f6
250.0	186.0	m3902f3691-5bae-4cfa-be1f-8654c9c6ab48
232.0	250.0	m305bbd0a3-1b36-4959-bc0a-6493ffbf7158
250.0	225.0	m322ec07fe-43f1-4e88-84c4-366802cfa29f
249.0	176.0	m3a0c746bd-734f-4324-9cdf-ce614fd9c708
250.0	228.0	m36cc36c3b-c2bb-43ed-abda-de68d5b56f06
250.0	224.0	m3567fce8b-0b57-498c-a4fd-a600bd7beae3
224.0	250.0	m3f979342a-adb8-49f7-876f-12bb588ea3eb
198.0	250.0	m3e4cfe7b0-ac68-4854-901d-3daf02f56444
215.0	250.0	m3e90fcf41-0422-4179-8743-7b6882ae161b
250.0	165.0	m329510761-723d-4116-bdc6-53fb94d7e1bb
204.0	250.0	m39ac2bef0-3470-4b1d-bd13-42d1a6809308
250.0	247.0	m3ec4bdf67-cc9a-4d71-b912-45e040c8f8ca
250.0	193.0	m3f50584e6-b59f-4562-8a2b-6b696895e82f
250.0	246.0	m361a88aeb-a43e-4f66-b2f7-ffec4ee72313
250.0	191.0	m3fbfba8c4-1b21-4214-8fb0-0b93b84a457d
250.0	238.0	m3374905fa-ca72-4b2f-b242-4c90a3c3f43d
250.0	227.0	m3965caef6-e7ce-4f31-9458-9ba6c907471e
250.0	217.0	m3864fd236-0c8e-4b2a-b87e-18a7d7754ac8
223.0	250.0	m31c4f5dae-673b-407a-8d3d-a7c49fcc1970
250.0	205.0	m342f4717d-3ccd-4aeb-928d-ac995493f8c7
250.0	185.0	m3d0af4535-a0bd-4c32-91fc-90da56d5e4d2
250.0	199.0	m3f5d97984-a371-4f5d-b6d7-dd4f64bbafa9
250.0	221.0	m3eb98af6a-b8a8-4359-b698-3ae921ddae31
250.0	211.0	m34ed77e16-0bdd-4ba2-9c87-41c06b18cb91
250.0	191.0	m3b3e19361-69a1-4703-9659-1210c6b90491
250.0	224.0	m33ee9e53a-73fe-4442-9984-8a348552f9f7
250.0	193.0	m30c90bcfa-4e5a-475f-b083-fece225cad88
250.0	248.0	m307a4e360-2af6-4ae4-b200-68fa0af0c4ad
250.0	225.0	m3a51a3603-a5fd-43a0-b622-d744d0f878cf
249.0	186.0	m325a73e11-dc9c-4b0d-852a-b228c2d2a1fc
250.0	229.0	m3e87b4d92-a527-4d77-b967-d54b0d70848c
250.0	203.0	m31a4331fa-db41-415a-8afb-e19940aa3650
250.0	196.0	m3afffca3c-0039-4220-9fba-695d272719ba
250.0	234.0	m38c5086ee-3557-489b-b63a-2fe53508b22b
250.0	216.0	m3886eb8a9-1b4e-4220-bc36-fb4571554f01
249.0	211.0	m3af4b09ca-7416-45b5-864b-26421efd73d8
250.0	232.0	m3edbcdc39-96f0-482b-92a2-ddc25783cee3
250.0	211.0	m30ec1d104-4c6c-4228-84e4-5f9dfc6ba9d5
250.0	207.0	m37890765a-3345-40d9-82dc-4de4d737a5f9
250.0	232.0	m3ab502851-469b-4002-b6ec-5eaf6f8c4407
250.0	216.0	m3019ad06f-7d60-47b2-91ee-a083d37ca0e6
250.0	231.0	m3fca233e3-75cb-4b61-88c9-eedf9e0a98c1
250.0	211.0	m323782d07-6e34-4909-8e91-cfdcb346cc2f
250.0	223.0	m33ddc148f-44c9-48f6-80a9-51ab8a8e5bc7
250.0	183.0	m3fb59faa6-9150-4da3-ba47-4b1130ec3491
250.0	225.0	m3b5637881-96ea-4aa8-bd9f-ea778c4d94f0
250.0	230.0	m35c5aeef1-6356-4a1c-9567-203bd5d1be1d
250.0	241.0	m3573b508b-d2d3-45b3-9179-658680f5e267
250.0	220.0	m3e8eedf26-56ec-4b59-ac81-c9ed691aa17f
250.0	225.0	m3af325711-fb9f-4657-95a9-fc86f7af859d
250.0	217.0	m3cc72bff1-b047-43e6-bbff-a0f33c44b48c
250.0	214.0	m3e8497604-5001-45ed-a4b3-bf8511d1ddad
250.0	238.0	m39e97ce17-ecfa-4282-a3d3-db4f4c3396f9
250.0	191.0	m38ce63d78-e200-45f8-b850-958abc6fc2eb
250.0	165.0	m375d0ebf3-bc71-449f-b2a2-aa00d36e1e9f
249.0	154.0	m3d9932f4a-90eb-4738-8c6c-252415e0b342
250.0	178.0	m3582c7173-3abf-4f32-b776-753778771a29
241.0	250.0	m35d540cea-c1e3-4aa4-8bde-902f5c57751a
250.0	227.0	m3c9d30c47-0f00-4f4b-8a38-f8063d79a08b
246.0	250.0	m391cc01e0-0504-4299-bfa1-3389e3792735
250.0	246.0	m3967eff03-d6ee-4754-8227-d2c762e82b06
250.0	221.0	m3b3709393-545e-425e-91d0-f9802cf5b644
250.0	244.0	m3b00deea4-2b17-4290-894e-a1220f75fa16
237.0	250.0	m3bb3571a8-b0e6-4fbd-b4c4-f8be1875100f
250.0	222.0	m383c85c52-666b-4dfd-902d-346f1dab1f61
250.0	197.0	m3b9adaba9-022b-4cd1-98cb-9afbe579f2ef
250.0	163.0	m3826a4065-fb76-4418-8162-7965d6d6a761
239.0	250.0	m365cb032b-194b-4805-8e4c-b872b6081e61
235.0	250.0	m37ea6a7e9-b7f9-4911-ba9b-0be8b964de87
196.0	250.0	m389e50fcb-7808-45da-82fc-baa5d120d6e2
214.0	250.0	m38b2946c9-066e-403c-8613-5a1012087dbb
206.0	250.0	m34f62ef6f-a96d-44fa-8c1d-849580809c76
223.0	250.0	m30b7a062a-94d7-49ee-8ca9-736472e7e43c
204.0	250.0	m3fa348392-e656-49fd-8c42-9c508fb2fb5b
250.0	221.0	m34f0bf2b2-4d09-45b9-9ff8-db8880224711
250.0	247.0	m30a56dcf9-a52c-4eb1-a1f4-5a061934b443
238.0	250.0	m32e1db2a6-827a-47ff-b9b9-d979636ed1dd
250.0	242.0	m3a963f920-1ed8-44bc-b4e2-546b4234c5c3
250.0	215.0	m333f2ec7e-5d24-4cf2-8eb7-8067bf7136f1
250.0	166.0	m314d90f68-e13b-46c7-bf20-8356229cb052
250.0	189.0	m3db193f81-3a59-46c5-b596-d20eeaf0f71e
250.0	205.0	m3d41fcf13-702f-401e-9715-f83b158fc005
250.0	230.0	m3228f85b2-2830-44cc-8a75-6d8f2fedd575
250.0	244.0	m3587c76e9-409f-4a32-88fe-b5095d85b441
250.0	249.0	m33bd651fb-ab98-45c2-952d-7fc9accf4fb8
215.0	250.0	m30360c86b-b0cd-4fdb-bec1-bd7d4561f91f
250.0	228.0	m3640b8028-7bde-4920-b350-f155ec18c12e
248.0	250.0	m380b30870-f353-405b-a7a3-6f167c4205c7
250.0	236.0	m31c30f542-f9be-4108-a812-193fc39f1617
239.0	250.0	m352e6f37e-33ee-400d-950b-db9a2a3ce496
235.0	250.0	m35da4a5aa-6761-4c69-9556-cc1d0e6dcc11
245.0	250.0	m35d384c59-39b2-4007-894b-2731d72c4a0c
236.0	250.0	m35151877a-e9d3-4ce7-9775-bb61ab044635
231.0	250.0	m34efdc3ee-69a1-4f4c-883f-4d04a6857a9b
250.0	241.0	m3ebd45c7b-25c9-4277-9009-1e6ede142648
250.0	217.0	m3c19d05ef-5832-4bf7-a10b-8f800e37596b
245.0	250.0	m31fb5e671-feb1-4b91-a9c5-93aafcba197f
250.0	231.0	m35da233fc-5212-4980-bf17-09481fe05588
237.0	250.0	m3c62ddb5b-4656-4d17-ab73-15dafda661d6
229.0	250.0	m368fd898a-44c2-479b-907a-3d0ed43d2d39
235.0	250.0	m37fea52f3-7bc2-493b-8b91-fe0ff1714df0
184.0	250.0	m3f2c6c2cb-126a-4243-8af0-b40bd42257e6
249.0	205.0	m3f18811e3-b7ea-42bf-9bbc-7026acae9bfb
250.0	216.0	m37805649a-f7c7-4724-b521-cc2fa0e33479
178.0	250.0	m36d6d5ced-4c9f-42e9-ac24-55823a1be98b
250.0	204.0	m3d2ebd3d6-1ea7-4e43-84c6-6c7ee748149b
168.0	250.0	m304259374-5dcc-4c88-9ac6-fd83ae361680
209.0	250.0	m3ed90c8b9-bf63-4f55-86e5-5c3a77b72252
249.0	140.0	m32e65a550-3703-46bd-bd09-7c754cb157f3
250.0	149.0	m3d0f2856a-a8b5-4afb-8b8d-e32f85100977
250.0	162.0	m324169195-a9a5-48ee-90ed-5a697243eb15
250.0	151.0	m38fa7a117-03c1-42cf-aa1c-fe1797d877e2
198.0	250.0	m3a093ea88-5740-455a-9a93-43bde36cf0a8
250.0	163.0	m389f913db-4f00-4d6b-a798-fe8184cc42c7
250.0	246.0	m30acc26a7-e246-4926-9b31-13aec77a5a09
183.0	250.0	m34ba927f3-7fdd-4ff9-8ead-10766399cac8
250.0	174.0	m3fe048aef-ea4a-4bec-8e03-85f4ace275be
250.0	198.0	m30cd58be9-c550-4eb0-984f-8ccf7ddfa7a1
250.0	163.0	m3bc83b1c0-8f57-4b05-9882-7410fe3c2f63
250.0	161.0	m389ac816c-f78e-481e-b7bf-d258f460ad37
250.0	155.0	m398da05f1-9ff3-4687-aec8-a153a058f12b
250.0	156.0	m3ce718908-3be9-4a12-9483-bac30782bfca
250.0	184.0	m34816aac0-6736-4cb8-8a0c-37c61783e90d
249.0	164.0	m36afb597f-d7e4-475b-8ce2-b5b0e0e2fcd1
250.0	201.0	m3c51eaff2-b666-47ac-b7c4-99dc49aa85b8
250.0	147.0	m3cd00a977-826d-4ee3-b337-3b3b544b988a
250.0	185.0	m386d73dd7-f1aa-4287-a1ed-aa9ad9a6efd3
250.0	215.0	m37c0ecbf0-bab0-498e-b6a0-5b2b35b678a9
250.0	189.0	m314c975d8-a707-4dd6-9396-e58a2ad04e03
250.0	189.0	m37ac679b0-af71-4d20-b75b-16a698fff18c
250.0	194.0	m3772bcd01-948a-4938-a82b-2c9555aa0f82
250.0	138.0	m3fabb3a32-ee83-4275-a1a4-34d5a4037caa
250.0	241.0	m33901eebb-b115-4170-81bb-13c5c1b9a4f5
250.0	222.0	m3950c48ed-ef10-4684-8af7-2cb0bf60178e
250.0	186.0	m33790acad-4f98-45ee-88a8-c62635e22362
250.0	210.0	m3a39ab905-c746-4743-89c0-19312e931385
250.0	165.0	m3c49a01bc-d01d-457b-b3ae-394298302f30
250.0	193.0	m328dc1bbd-d1dc-47f5-95ec-e6753c8cf73e
250.0	223.0	m31861d069-f7ed-45ab-bab0-f97b2269525e
250.0	165.0	m3653e7941-7b2c-4e4d-9928-74ad8e7338f5
250.0	211.0	m399e73c92-9881-484b-b91f-8ff9e1b5c953
250.0	199.0	m3d485ced8-f7eb-458e-b879-4e155ca0c3cd
250.0	198.0	m3fb936834-f54d-4b35-a59b-d666be6615e3
250.0	182.0	m36043876a-88d7-46a5-9440-21283c7373ca
250.0	191.0	m3a1c65d39-9cb7-4aab-b375-88736fc828d3
250.0	193.0	m38b7fe9b4-5a70-4dff-af40-45b1d3cceb6f
250.0	173.0	m350b33ec9-2b78-46be-a6e6-f49dc5ed0c6b
250.0	240.0	m3ab5ea414-6652-44b4-9637-7f5f5863284f
249.0	161.0	m306e02bde-f535-4b69-8d4b-15c1820e65d3
250.0	242.0	m3f8cdf660-ce36-447c-ac43-87fe01f6cd6f
249.0	171.0	m3da7c0420-c714-424f-a765-c414b752aeb6
250.0	191.0	m3c7095ccb-cb1a-4c57-b0b8-af7f217d1b54
249.0	193.0	m30e72c70a-4712-4d73-8aa4-f21bbe41b587
250.0	162.0	m3881cda5f-5518-4d96-ab77-1f82f238864a
250.0	219.0	m3f150f17c-db5c-4b8e-907a-a94aeffd2dcd
250.0	219.0	m341fc2235-d860-46ba-842d-1941c184c034
250.0	189.0	m39cd7fa37-79e6-4c84-bc19-b362d80b3063
250.0	183.0	m3d51f788c-4b92-45aa-8ab4-e778108dc255
250.0	162.0	m3fb8b195f-f234-443b-ae08-df9e45c17398
250.0	196.0	m3ff4ebc29-704b-4c41-92f2-ab0bc539e9a3
250.0	170.0	m39661476c-2ead-42ea-ae6a-a3a336ff949e
250.0	219.0	m34b9d292c-bcd4-4651-a27a-294d297c1c13
250.0	226.0	m3ad8ec8f2-0126-40d6-89b0-2947ec290ae8
249.0	175.0	m34eaa0a7c-1aa8-464b-837b-fcc27d95dd38
179.0	250.0	m32c4089cf-76ee-4445-82c5-ae43d5f4e571
250.0	163.0	m34a9b5853-5aa2-4f34-88e9-10fb1b1ecf40
250.0	181.0	m399e52716-6cab-4c2c-b3dc-8b30f888539b
250.0	99.0	m39293bed6-de4d-4f5d-ba46-fe39693c30e1
248.0	250.0	m33844f043-c223-4630-ae0b-0f552b4587a9
179.0	250.0	m340a0de2d-1913-4918-a73b-0629d360bc19
250.0	219.0	m365d5d690-d22e-4dbb-82ab-fd0d3455a884
206.0	250.0	m348184e1a-1ac8-495d-9d26-66323333fa56
250.0	239.0	m3c8969e9b-1e96-4057-8f91-86ce7a946db1
250.0	246.0	m34d92eac5-2b93-4f1d-b281-3a1e30486a65
250.0	205.0	m3d99cf36b-7346-47b4-9027-2187aed23567
246.0	250.0	m31873a94f-fdd6-4f92-a736-fd314f457787
190.0	249.0	m35a602a72-d152-494d-894e-df703e3de484
204.0	250.0	m3cbfdf5cc-57ed-4b3c-9e3f-a32d45251a6a
203.0	250.0	m3b8d0ae82-90b4-4a36-ac1d-e3ec2aa7f74e
221.0	249.0	m3e8e67258-22dc-4e7f-a49d-6c55cc51be03
195.0	250.0	m3ee676dd8-5711-408b-afab-77744b7eedae
214.0	250.0	m3afb0688e-6c4d-4f74-af12-45aebbb4b2c6
250.0	226.0	m3c36ba2ae-2d12-4350-83ba-d2efb2b2fae6
155.0	250.0	m38bf84619-c330-48e5-88ae-e50a6e454fb1
250.0	189.0	m380c92f21-709e-478b-b4e9-e52187b56f82
249.0	172.0	m38c36f037-c55d-42e0-8500-42589fad69f2
250.0	189.0	m3bb07d331-b3a9-422b-a8cc-9f1090c685eb
250.0	133.0	m3a833339c-b981-4bdc-ac35-9fabe63ea2e7
200.0	250.0	m34aa660a7-5ac3-4480-a03b-055766e47777
250.0	232.0	m38291f367-d2d9-4a13-a959-e6086501de40
249.0	216.0	m3e81ebeb8-125b-4f5d-be54-f39bba07ad70
250.0	239.0	m3cdc5d9cf-034a-444d-86ca-8ea499e852b7
250.0	248.0	m3850c0eac-b412-4e1f-862c-5e95cf06ffb7
250.0	245.0	m3a7329194-bdd9-4f88-be07-da8b2624c50a
160.0	250.0	m3f586f510-e912-461f-a189-2edc740d3808
213.0	250.0	m304310319-495e-41e7-b76f-61ac9711c6b5
174.0	250.0	m32924fc6a-4641-48c8-a695-524d7f7576ca
165.0	250.0	m35066916a-bf3f-4a7e-a242-c25afe3d3bf1
213.0	250.0	m3054de4e9-0bd8-4968-96f3-d88b3e29313b
250.0	188.0	m304870632-2fa6-4813-8b4a-bb2d8ba58578
250.0	174.0	m36feba64f-777e-4305-94e6-d47471e21056
244.0	250.0	m34e67b3c6-4c32-4c93-8439-5699bd6dccfa
250.0	244.0	m30e527e35-05d5-415c-af02-8abef92e05b1
250.0	150.0	m32d917745-5553-4039-863d-f2872557487d
250.0	166.0	m3aeff960c-cc96-4ffd-909a-fc47f95bb73a
250.0	170.0	m31173857f-40cc-4362-843a-a74194a05a91
250.0	182.0	m36c6c921f-318c-4170-9be7-cb26eda6b002
188.0	250.0	m30623d592-eadb-4c44-ac93-279e2fbd34c4
250.0	178.0	m32e74bce8-e2d3-4197-b527-8b121e9f2feb
250.0	156.0	m35b4ffaff-a179-4339-a2ca-ce018faa97ea
250.0	183.0	m380dee71d-199f-4c17-87de-bf93d33419f3
250.0	200.0	m397bea804-8c55-4daf-aa9d-cb5697f880df
250.0	245.0	m3781fdeb5-d024-412e-9a21-bc7b559e7392
250.0	198.0	m38f654e1a-21fe-4f4c-8e41-576ee29d349e
246.0	250.0	m3447800e6-7b39-4418-96ad-82fec0e0967d
250.0	229.0	m32d003efa-42f7-4fcb-b11c-be5fa6443f5f
250.0	209.0	m39ce1f699-2be0-4192-9f36-fe867d0fe0d6
166.0	250.0	m3281baeb7-752f-4238-bfdb-abd235d8b17c
164.0	250.0	m38ce935f9-d60a-4db1-849f-48324737c30e
167.0	250.0	m3d95183a3-2f3b-499c-8818-45c0509f51bc
175.0	250.0	m329176880-3c4b-4949-a3d6-d80b4ce166c3
169.0	250.0	m36acbb144-0f20-471c-a01e-c37da1a910ed
164.0	250.0	m34bf94bdc-a767-48ad-a9fb-e8ab73369705
250.0	233.0	m3cce4f892-719e-42bd-a82d-9d7bfee2f28e
250.0	233.0	m3cef8ee70-77e5-452e-bbda-cec706f87643
250.0	222.0	m3a9d1625b-1c80-43f4-ac62-aefa67879dc5
250.0	226.0	m3be7f71c8-7681-4a93-a227-e4c6e5f24eea
215.0	250.0	m30203aa49-d8ae-41b5-938d-6714f1a96c3c
250.0	249.0	m32f1894ec-84b0-4ae5-b652-c64ccc4b1907
250.0	166.0	m3a17de133-3ea5-430b-b111-63c855a4a714
250.0	233.0	m3e5c94772-1992-4684-86b6-3bc0e39cd36a
250.0	226.0	m31eec99eb-6802-424b-a12e-8451c7d8a694
250.0	159.0	m3e477ab59-036c-4bf1-9d94-6147ae68b700
250.0	177.0	m3f263d2a6-06e5-4f77-a5ba-e760f87c6e4c
250.0	165.0	m36259a640-f8ee-4830-91e5-0f74aba44a78
250.0	157.0	m396a24485-86a4-4ca2-aae7-196303bdd674
250.0	165.0	m309520e3e-8b5a-4ec8-a041-135775788535
250.0	156.0	m3ad349c24-6d31-498d-946f-e5820f6763e1
250.0	198.0	m3e1aea9fc-02ae-46c6-9f98-b8d21b917998
250.0	223.0	m3cb22cba4-6f04-442d-9bc9-368da99ea50b
250.0	198.0	m38873c525-fc59-4298-b234-8b87c0de1d7e
250.0	183.0	m3a17b37da-2574-4885-bc56-de8d7ad99a6c
250.0	183.0	m318bac5c9-06eb-4ca4-bdb8-733a47e572a5
233.0	250.0	m3fe6d68e5-1f5c-4f94-ad39-df44c7dedf06
245.0	250.0	m39679adc2-7881-4246-a7ba-8775a55ba648
250.0	172.0	m3c717cab3-da2a-459b-84ee-57c55245de1c
250.0	231.0	m37ba9655f-ad89-40f6-8dae-a8ca8399a997
250.0	189.0	m3eb5248dd-a177-4f75-babd-c42a2753b823
225.0	250.0	m3a03269f8-69d3-4f4a-9553-a0486ab69d3b
250.0	207.0	m3ca98d963-e80c-4bbc-b02a-57d3ccb0136c
242.0	250.0	m3959697a8-4da2-4bae-a110-c7a2197f1cbb
250.0	248.0	m3efe130b1-5c2f-4202-8edd-0612ef5889b1
208.0	250.0	m32576659b-e93b-4588-b152-8751679b647f
250.0	225.0	m356018e1f-a0c4-42bc-8a10-58c7606a067e
245.0	250.0	m3ece9bc3e-9bb4-45ce-b6e2-af780de82d43
238.0	250.0	m380f267e2-ad03-4239-a32b-e774041e46b8
250.0	202.0	m399ace60b-cc36-4b70-9823-1f1f4d3155d7
250.0	211.0	m31e2625f6-7325-493f-b8c0-fec4c8c227a7
235.0	250.0	m3bf5de72c-dba4-4ed7-8bb0-f7260b36d6e9
230.0	250.0	m3c3ffde9d-d1c2-48fd-b2d0-6b601311057b
250.0	219.0	m3f4229217-93eb-4d9f-b81f-a8e3da9f51a6
250.0	174.0	m3c4adaf48-ea1d-4ef4-9bf6-19f8d0e99911
245.0	250.0	m326ddc8fe-b2d4-42ca-b684-6973966c78bd
250.0	192.0	m39a644ebf-a41a-4168-9e90-d8b2f96e2448
250.0	192.0	m38ea04434-4b93-4dbf-9402-81a0232a781e
250.0	210.0	m39f661512-0843-478e-a8c4-3fd8d9babe11
250.0	208.0	m3b0c664df-4d21-467b-96f8-49710e69ff53
250.0	207.0	m388454b88-01e4-4efa-8430-d91750b19d99
250.0	149.0	m3329d3d13-cb65-4c2b-bdff-a03bcf92452b
250.0	166.0	m30082d088-9a28-4f5f-b3a7-e780dda877a3
250.0	178.0	m3820d6e13-1345-4d9e-ac19-b931f1dddc00
250.0	175.0	m3767b94cc-1d82-4b5c-87c3-8cce18373594
249.0	173.0	m323df9350-5748-4dc7-acb7-46e72825db37
249.0	190.0	m3cf35915a-1211-4e37-87a0-4df468cbf9c7
250.0	163.0	m395faf3df-c7bc-4e34-8cda-193b18c4d45b
250.0	174.0	m35fa15acb-cb0b-43f5-8355-7c473de62e1a
250.0	167.0	m3b178729e-4543-445f-b92b-bd02f1c1dab8
249.0	205.0	m3604268cf-12f6-4812-ad42-1aa71bc3cbca
250.0	181.0	m3122be88d-9ff4-4b42-9c37-c24dca7dfaf9
250.0	179.0	m3d7aa8255-f119-4667-af1c-bf816e19464a
250.0	183.0	m3bd6c813e-ab63-4883-a3df-d8333b313cd5
250.0	175.0	m33934d656-0e04-402f-9f81-da828e402a9d
250.0	179.0	m38d0aa9af-3231-4e47-869d-69b5583e1852
250.0	172.0	m3dd812d21-a4e7-4a7d-966d-4b1376d4d36a
250.0	195.0	m358c9227a-6f9c-4e25-af14-f72a7ef540ce
250.0	164.0	m3507ff153-fb06-4e27-b07e-553d7d27217a
250.0	124.0	m31d27217e-1aad-4e2f-9f3d-13c839dd4af2
225.0	250.0	m347a792a6-4a42-4c39-b2ef-b917f6bee28a
250.0	130.0	m3fe78e7e9-e31b-4e20-a2ad-d8acaa1b3dc7
250.0	134.0	m368e7bb15-8d06-4831-84fb-3518167138d0
250.0	203.0	m340ed6312-1ff5-416d-b42d-14eb97eb67f1
250.0	104.0	m3a12f7b8c-0b8e-43ba-8cf7-b25208f28a7a
250.0	198.0	m3027df20b-cf22-4ef5-8b0c-54326f48b99d
250.0	198.0	m3f6ea31a9-2c7b-4381-9254-75844df88bef
250.0	164.0	m34b3dd867-be3c-4e17-99f2-4592496db0fb
250.0	194.0	m3f66c812a-d202-42a5-8929-073173d4ef1c
